EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
3035,12/31/2006 0:00,1/26/1943,8/03/1994,1/26/2008,63,12,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3036,12/31/2006 0:00,5/11/1958,8/06/1994,1/01/1900,48,12,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3037,12/31/2006 0:00,5/14/1958,8/08/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3040,12/31/2006 0:00,5/14/1958,8/08/1994,1/01/1900,48,12,Chilliwack,Produce,Produce Clerk,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3041,12/31/2006 0:00,5/18/1958,8/10/1994,1/01/1900,48,12,Terrace,Meats,Meat Cutter,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3042,12/31/2006 0:00,2/02/1943,8/10/1994,2/02/2008,63,12,West Vancouver,Meats,Meat Cutter,38,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3043,12/31/2006 0:00,5/21/1958,8/11/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3045,12/31/2006 0:00,5/28/1958,8/15/1994,1/01/1900,48,12,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3046,12/31/2006 0:00,2/07/1943,8/15/1994,2/07/2008,63,12,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3047,12/31/2006 0:00,5/28/1958,8/15/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3048,12/31/2006 0:00,2/08/1943,8/16/1994,2/08/2008,63,12,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3050,12/31/2006 0:00,2/09/1943,8/17/1994,2/09/2008,63,12,Vancouver,Dairy,Dairy Person,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3051,12/31/2006 0:00,6/03/1958,8/18/1994,1/01/1900,48,12,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3052,12/31/2006 0:00,6/03/1958,8/18/1994,1/01/1900,48,12,Nanaimo,Produce,Produce Clerk,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3054,12/31/2006 0:00,6/11/1958,8/22/1994,1/01/1900,48,12,Langley,Meats,Meat Cutter,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3056,12/31/2006 0:00,6/12/1958,8/23/1994,1/01/1900,48,12,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3057,12/31/2006 0:00,6/12/1958,8/23/1994,12/30/2015,48,12,Ocean Falls,Dairy,Dairy Person,23,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3058,12/31/2006 0:00,6/22/1958,8/28/1994,1/01/1900,48,12,Abbotsford,Meats,Meat Cutter,1,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3059,12/31/2006 0:00,6/25/1958,8/30/1994,1/01/1900,48,12,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3061,12/31/2006 0:00,7/05/1958,9/04/1994,1/01/1900,48,12,Vancouver,Customer Service,Cashier,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3062,12/31/2006 0:00,7/05/1958,9/04/1994,1/01/1900,48,12,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3063,12/31/2006 0:00,7/06/1958,9/05/1994,1/01/1900,48,12,Terrace,Meats,Meat Cutter,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3064,12/31/2006 0:00,7/06/1958,9/05/1994,1/01/1900,48,12,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3065,12/31/2006 0:00,7/13/1958,9/08/1994,1/01/1900,48,12,Vancouver,Customer Service,Cashier,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3066,12/31/2006 0:00,7/12/1958,9/08/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3067,12/31/2006 0:00,3/03/1943,9/08/1994,3/03/2008,63,12,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3068,12/31/2006 0:00,7/12/1958,9/08/1994,1/01/1900,48,12,Chilliwack,Produce,Produce Clerk,6,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3069,12/31/2006 0:00,7/14/1958,9/09/1994,1/01/1900,48,12,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3071,12/31/2006 0:00,3/05/1943,9/10/1994,3/05/2008,63,12,Vancouver,Dairy,Dairy Person,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3073,12/31/2006 0:00,7/20/1958,9/12/1994,1/01/1900,48,12,Quesnel,Meats,Meat Cutter,28,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3075,12/31/2006 0:00,3/09/1943,9/14/1994,3/09/2008,63,12,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3078,12/31/2006 0:00,7/30/1958,9/17/1994,1/01/1900,48,12,Aldergrove,Meats,Meat Cutter,2,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3079,12/31/2006 0:00,7/29/1958,9/17/1994,1/01/1900,48,12,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3080,12/31/2006 0:00,7/30/1958,9/17/1994,1/01/1900,48,12,Trail,Meats,Meat Cutter,33,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3082,12/31/2006 0:00,3/13/1943,9/18/1994,3/13/2008,63,12,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3083,12/31/2006 0:00,3/14/1943,9/19/1994,3/14/2008,63,12,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3085,12/31/2006 0:00,8/05/1958,9/20/1994,1/01/1900,48,12,Nanaimo,Produce,Produce Clerk,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3087,12/31/2006 0:00,8/04/1958,9/20/1994,1/01/1900,48,12,Nanaimo,Produce,Produce Clerk,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3088,12/31/2006 0:00,8/08/1958,9/22/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3089,12/31/2006 0:00,8/08/1958,9/22/1994,1/01/1900,48,12,Vancouver,Customer Service,Cashier,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3091,12/31/2006 0:00,8/10/1958,9/23/1994,1/01/1900,48,12,Surrey,Meats,Meat Cutter,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3093,12/31/2006 0:00,3/20/1943,9/25/1994,3/20/2008,63,12,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3094,12/31/2006 0:00,8/14/1958,9/25/1994,1/01/1900,48,12,Trail,Meats,Meat Cutter,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3095,12/31/2006 0:00,8/16/1958,9/26/1994,1/01/1900,48,12,Vancouver,Customer Service,Cashier,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3096,12/31/2006 0:00,8/16/1958,9/26/1994,1/01/1900,48,12,Vancouver,Customer Service,Cashier,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3097,12/31/2006 0:00,8/25/1958,10/01/1994,1/01/1900,48,12,Quesnel,Produce,Produce Clerk,28,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3098,12/31/2006 0:00,8/25/1958,10/01/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3100,12/31/2006 0:00,8/30/1958,10/04/1994,1/01/1900,48,12,Williams Lake,Meats,Meat Cutter,40,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3101,12/31/2006 0:00,8/30/1958,10/04/1994,1/01/1900,48,12,Vancouver,Customer Service,Cashier,41,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3102,12/31/2006 0:00,3/30/1943,10/05/1994,3/30/2008,63,12,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3104,12/31/2006 0:00,9/04/1958,10/06/1994,1/01/1900,48,12,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3106,12/31/2006 0:00,9/07/1958,10/08/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3107,12/31/2006 0:00,9/09/1958,10/09/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3108,12/31/2006 0:00,9/09/1958,10/09/1994,1/01/1900,48,12,Port Coquitlam,Meats,Meat Cutter,25,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3110,12/31/2006 0:00,9/14/1958,10/12/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3111,12/31/2006 0:00,9/14/1958,10/12/1994,1/01/1900,48,12,Vernon,Produce,Produce Clerk,36,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3112,12/31/2006 0:00,9/17/1958,10/13/1994,1/01/1900,48,12,Kamloops,Meats,Meat Cutter,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3113,12/31/2006 0:00,9/17/1958,10/13/1994,1/01/1900,48,12,Burnaby,Bakery,Baker,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3114,12/31/2006 0:00,9/19/1958,10/14/1994,1/01/1900,48,12,Kelowna,Meats,Meat Cutter,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3115,12/31/2006 0:00,4/08/1943,10/14/1994,4/08/2008,63,12,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3116,12/31/2006 0:00,4/08/1943,10/14/1994,4/08/2008,63,12,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3117,12/31/2006 0:00,9/20/1958,10/15/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3121,12/31/2006 0:00,10/01/1958,10/21/1994,1/01/1900,48,12,Terrace,Produce,Produce Clerk,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3122,12/31/2006 0:00,10/12/1958,10/26/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3124,12/31/2006 0:00,10/13/1958,10/27/1994,1/01/1900,48,12,Terrace,Produce,Produce Clerk,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3125,12/31/2006 0:00,4/23/1943,10/29/1994,4/23/2008,63,12,Langley,Meats,Meat Cutter,17,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3126,12/31/2006 0:00,10/18/1958,10/29/1994,1/01/1900,48,12,Surrey,Meats,Meat Cutter,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3127,12/31/2006 0:00,4/24/1943,10/30/1994,4/24/2008,63,12,Vancouver,Dairy,Dairy Person,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3128,12/31/2006 0:00,10/19/1958,10/30/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3129,12/31/2006 0:00,4/24/1943,10/30/1994,4/24/2008,63,12,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3132,12/31/2006 0:00,10/23/1958,11/01/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3133,12/31/2006 0:00,10/25/1958,11/02/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3134,12/31/2006 0:00,10/24/1958,11/02/1994,1/01/1900,48,12,Nanaimo,Produce,Produce Clerk,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3135,12/31/2006 0:00,10/31/1958,11/05/1994,1/01/1900,48,12,Nanaimo,Produce,Produce Clerk,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3136,12/31/2006 0:00,10/31/1958,11/05/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3137,12/31/2006 0:00,10/31/1958,11/05/1994,1/01/1900,48,12,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3139,12/31/2006 0:00,11/02/1958,11/06/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3140,12/31/2006 0:00,11/04/1958,11/07/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3141,12/31/2006 0:00,11/04/1958,11/07/1994,1/01/1900,48,12,Langley,Meats,Meat Cutter,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3142,12/31/2006 0:00,5/04/1943,11/09/1994,5/04/2008,63,12,Surrey,Meats,Meat Cutter,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3143,12/31/2006 0:00,11/06/1958,11/09/1994,1/01/1900,48,12,New Westminster,Meats,Meat Cutter,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3144,12/31/2006 0:00,5/04/1943,11/09/1994,5/04/2008,63,12,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3145,12/31/2006 0:00,11/08/1958,11/10/1994,1/01/1900,48,12,Cranbrook,Meats,Meat Cutter,8,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3146,12/31/2006 0:00,11/09/1958,11/10/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3147,12/31/2006 0:00,11/08/1958,11/10/1994,1/01/1900,48,12,Terrace,Produce,Produce Clerk,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3148,12/31/2006 0:00,11/11/1958,11/11/1994,1/01/1900,48,12,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3149,12/31/2006 0:00,5/07/1943,11/12/1994,5/07/2008,63,12,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3150,12/31/2006 0:00,11/16/1958,11/14/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3151,12/31/2006 0:00,11/16/1958,11/14/1994,1/01/1900,48,12,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3152,12/31/2006 0:00,5/11/1943,11/16/1994,5/11/2008,63,12,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3155,12/31/2006 0:00,11/26/1958,11/19/1994,1/01/1900,48,12,Surrey,Meats,Meat Cutter,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3156,12/31/2006 0:00,5/15/1943,11/20/1994,5/15/2008,63,12,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3157,12/31/2006 0:00,5/16/1943,11/21/1994,5/16/2008,63,12,Trail,Meats,Meat Cutter,33,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3158,12/31/2006 0:00,12/04/1958,11/23/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3159,12/31/2006 0:00,5/19/1943,11/24/1994,5/19/2008,63,12,Richmond,Meats,Meat Cutter,29,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3160,12/31/2006 0:00,5/19/1943,11/24/1994,5/19/2008,63,12,Vancouver,Dairy,Dairy Person,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3164,12/31/2006 0:00,12/15/1958,11/29/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3165,12/31/2006 0:00,12/14/1958,11/29/1994,1/01/1900,48,12,Nanaimo,Produce,Produce Clerk,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3166,12/31/2006 0:00,12/17/1958,11/30/1994,1/01/1900,48,12,Kamloops,Meats,Meat Cutter,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3167,12/31/2006 0:00,12/17/1958,11/30/1994,1/01/1900,48,12,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3168,12/31/2006 0:00,12/19/1958,12/01/1994,1/01/1900,48,12,Vancouver,Meats,Meat Cutter,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3169,12/31/2006 0:00,12/20/1958,12/02/1994,12/30/2014,48,12,Dease Lake,Dairy,Dairy Person,10,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3170,12/31/2006 0:00,12/20/1958,12/02/1994,1/01/1900,48,12,Kelowna,Meats,Meat Cutter,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3171,12/31/2006 0:00,12/23/1958,12/03/1994,1/01/1900,48,12,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3174,12/31/2006 0:00,5/31/1943,12/06/1994,5/31/2008,63,12,Vancouver,Dairy,Dairy Person,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3175,12/31/2006 0:00,6/01/1943,12/07/1994,6/01/2008,63,12,Langley,Meats,Meat Cutter,17,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3176,12/31/2006 0:00,1/03/1959,12/09/1994,1/01/1900,47,12,Richmond,Meats,Meat Cutter,29,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3177,12/31/2006 0:00,1/06/1959,12/11/1994,1/01/1900,47,12,North Vancouver,Produce,Produce Clerk,22,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3178,12/31/2006 0:00,1/07/1959,12/11/1994,1/01/1900,47,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3179,12/31/2006 0:00,1/10/1959,12/13/1994,1/01/1900,47,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3180,12/31/2006 0:00,1/13/1959,12/14/1994,1/01/1900,47,12,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3181,12/31/2006 0:00,1/15/1959,12/15/1994,1/01/1900,47,12,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3182,12/31/2006 0:00,1/16/1959,12/16/1994,1/01/1900,47,12,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3183,12/31/2006 0:00,6/10/1943,12/16/1994,6/10/2008,63,12,Langley,Meats,Meat Cutter,17,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3184,12/31/2006 0:00,6/11/1943,12/17/1994,6/11/2008,63,12,Langley,Meats,Meat Cutter,17,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3185,12/31/2006 0:00,1/20/1959,12/18/1994,1/01/1900,47,12,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3187,12/31/2006 0:00,1/22/1959,12/19/1994,1/01/1900,47,12,Trail,Meats,Meat Cutter,33,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3188,12/31/2006 0:00,6/13/1943,12/19/1994,6/13/2008,63,12,Quesnel,Meats,Meat Cutter,28,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3189,12/31/2006 0:00,1/21/1959,12/19/1994,1/01/1900,47,12,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3195,12/31/2006 0:00,2/06/1959,12/27/1994,1/01/1900,47,12,Bella Bella,Meats,Meat Cutter,3,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3196,12/31/2006 0:00,2/05/1959,12/27/1994,1/01/1900,47,12,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3197,12/31/2006 0:00,2/10/1959,12/29/1994,7/18/2011,47,12,Nanaimo,Produce,Produce Clerk,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3198,12/31/2006 0:00,2/09/1959,12/29/1994,1/01/1900,47,12,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3200,12/31/2006 0:00,2/11/1959,12/30/1994,1/01/1900,47,12,Langley,Meats,Meat Cutter,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3201,12/31/2006 0:00,6/24/1943,12/30/1994,6/24/2008,63,12,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3202,12/31/2006 0:00,6/25/1943,12/31/1994,6/25/2008,63,12,Squamish,Meats,Meat Cutter,30,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3203,12/31/2006 0:00,2/16/1959,1/01/1995,1/01/1900,47,11,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3204,12/31/2006 0:00,2/17/1959,1/02/1995,1/01/1900,47,11,Kelowna,Meats,Meat Cutter,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3205,12/31/2006 0:00,2/18/1959,1/02/1995,1/01/1900,47,11,New Westminster,Meats,Meat Cutter,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3207,12/31/2006 0:00,2/21/1959,1/04/1995,1/01/1900,47,11,Vancouver,Meats,Meat Cutter,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3208,12/31/2006 0:00,2/23/1959,1/05/1995,1/01/1900,47,11,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3209,12/31/2006 0:00,7/01/1943,1/06/1995,7/01/2008,63,11,Nanaimo,Meats,Meat Cutter,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3212,12/31/2006 0:00,3/02/1959,1/09/1995,1/01/1900,47,11,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3213,12/31/2006 0:00,3/08/1959,1/12/1995,1/01/1900,47,11,Langley,Meats,Meat Cutter,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3214,12/31/2006 0:00,3/08/1959,1/12/1995,1/01/1900,47,11,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3215,12/31/2006 0:00,3/11/1959,1/14/1995,1/01/1900,47,11,Surrey,Meats,Meat Cutter,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3216,12/31/2006 0:00,7/10/1943,1/15/1995,7/10/2008,63,11,Fort St John,Produce,Produce Clerk,12,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3217,12/31/2006 0:00,3/15/1959,1/16/1995,1/01/1900,47,11,Nanaimo,Produce,Produce Clerk,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3218,12/31/2006 0:00,3/21/1959,1/19/1995,1/01/1900,47,11,Vancouver,Meats,Meat Cutter,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3219,12/31/2006 0:00,3/24/1959,1/20/1995,1/01/1900,47,11,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3220,12/31/2006 0:00,7/15/1943,1/20/1995,7/15/2008,63,11,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3221,12/31/2006 0:00,3/26/1959,1/21/1995,1/01/1900,47,11,Chilliwack,Produce,Produce Clerk,6,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3222,12/31/2006 0:00,3/30/1959,1/24/1995,1/01/1900,47,11,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3223,12/31/2006 0:00,4/02/1959,1/25/1995,1/01/1900,47,11,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3224,12/31/2006 0:00,4/03/1959,1/26/1995,1/01/1900,47,11,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3226,12/31/2006 0:00,7/22/1943,1/27/1995,7/22/2008,63,11,Victoria,Meats,Meat Cutter,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3228,12/31/2006 0:00,4/08/1959,1/28/1995,1/01/1900,47,11,New Westminster,Meats,Meat Cutter,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3229,12/31/2006 0:00,4/08/1959,1/28/1995,1/01/1900,47,11,Kamloops,Meats,Meat Cutter,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3230,12/31/2006 0:00,4/09/1959,1/29/1995,1/01/1900,47,11,Terrace,Produce,Produce Clerk,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3233,12/31/2006 0:00,7/28/1943,2/02/1995,7/28/2008,63,11,Kamloops,Produce,Produce Clerk,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
3234,12/31/2006 0:00,7/28/1943,2/02/1995,7/28/2008,63,11,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
